App No,Type,App Date,Status,FRU Interview Scheduled,Drug Test,WAV Course,Defensive Driving,Driver Exam,Medical Clearance Form,Other Requirements,Last Updated
5730484,HDR,09/30/2016,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Complete,Not Applicable,11/09/2016 06:11:34 PM
5717309,HDR,08/10/2016,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Complete,Not Applicable,11/09/2016 06:11:34 PM
5706754,HDR,06/25/2016,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,11/09/2016 06:11:34 PM
5726266,HDR,09/15/2016,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,11/09/2016 06:11:34 PM
5704071,HDR,06/13/2016,Denied,Not Applicable,Needed,Needed,Needed,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5722965,HDR,09/01/2016,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5736942,HDR,10/22/2016,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5728890,HDR,09/26/2016,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,11/09/2016 06:11:34 PM
5725784,HDR,09/13/2016,Incomplete,Not Applicable,Complete,Complete,Complete,Complete,Complete,Open items needed. E-mail newdriverapp@tlc.nyc.gov for more information,11/09/2016 06:11:34 PM
5720796,HDR,08/24/2016,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5737660,HDR,10/25/2016,Incomplete,Not Applicable,Complete,Needed,Needed,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5740692,HDR,11/04/2016,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5735912,HDR,10/19/2016,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,11/09/2016 06:11:34 PM
5728571,HDR,09/23/2016,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5724812,HDR,09/09/2016,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Complete,Not Applicable,11/09/2016 06:11:34 PM
5726755,HDR,09/16/2016,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5721826,HDR,08/27/2016,Incomplete,Not Applicable,Complete,Complete,Complete,Complete,Needed,Not Applicable,11/09/2016 06:11:34 PM
5716429,HDR,08/08/2016,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,11/09/2016 06:11:34 PM
5739022,HDR,10/31/2016,Incomplete,Not Applicable,Needed,Needed,Needed,Complete,Needed,Not Applicable,11/09/2016 06:11:34 PM
5713026,HDR,07/25/2016,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,11/09/2016 06:11:34 PM
5722823,HDR,08/31/2016,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,11/09/2016 06:11:34 PM
5713084,HDR,07/26/2016,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5710954,HDR,07/16/2016,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5717945,HDR,08/12/2016,Incomplete,Not Applicable,Complete,Complete,Needed,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5723405,HDR,09/02/2016,Incomplete,Not Applicable,Complete,Complete,Complete,Complete,Needed,Not Applicable,11/09/2016 06:11:34 PM
5734992,HDR,10/17/2016,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5739861,HDR,11/02/2016,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5732456,HDR,10/06/2016,Incomplete,Not Applicable,Needed,Needed,Needed,Complete,Needed,Not Applicable,11/09/2016 06:11:34 PM
5709430,HDR,07/10/2016,Denied,Not Applicable,Needed,Needed,Needed,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5741131,HDR,11/07/2016,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5722619,HDR,08/30/2016,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5715483,HDR,08/03/2016,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5728759,HDR,09/24/2016,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5716203,HDR,08/06/2016,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,11/09/2016 06:11:34 PM
5719787,HDR,08/19/2016,Pending Fitness Interview,11/18/2016,Complete,Complete,Complete,Complete,Complete,Not Applicable,11/09/2016 06:11:34 PM
5721179,HDR,08/25/2016,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Complete,Not Applicable,11/09/2016 06:11:34 PM
5717275,HDR,08/10/2016,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Open items needed. E-mail newdriverapp@tlc.nyc.gov for more information,11/09/2016 06:11:34 PM
5738060,HDR,10/26/2016,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5736873,HDR,10/22/2016,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5703265,HDR,06/09/2016,Denied,Not Applicable,Complete,Complete,Needed,Needed,Complete,Not Applicable,11/09/2016 06:11:34 PM
5717631,HDR,08/11/2016,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5734343,HDR,10/13/2016,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,11/09/2016 06:11:34 PM
5715205,HDR,08/02/2016,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5734800,HDR,10/14/2016,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5726811,HDR,09/17/2016,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5722743,HDR,08/31/2016,Incomplete,Not Applicable,Complete,Needed,Needed,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5720396,HDR,08/22/2016,Incomplete,Not Applicable,Complete,Needed,Complete,Complete,Needed,Open items needed. E-mail newdriverapp@tlc.nyc.gov for more information,11/09/2016 06:11:34 PM
5729246,HDR,09/27/2016,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5725112,HDR,09/11/2016,Under Review,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,11/09/2016 06:11:34 PM
5721364,HDR,08/25/2016,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Complete,Not Applicable,11/09/2016 06:11:34 PM
5734904,HDR,10/16/2016,Incomplete,Not Applicable,Complete,Needed,Needed,Complete,Complete,Not Applicable,11/09/2016 06:11:34 PM
5721842,HDR,08/27/2016,Incomplete,Not Applicable,Needed,Complete,Needed,Complete,Complete,Not Applicable,11/09/2016 06:11:34 PM
5738587,HDR,10/28/2016,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5728667,HDR,09/23/2016,Incomplete,Not Applicable,Complete,Complete,Needed,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5738631,HDR,10/28/2016,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5724015,HDR,09/06/2016,Under Review,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,11/09/2016 06:11:34 PM
5734458,HDR,10/14/2016,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,11/09/2016 06:11:34 PM
5737111,HDR,10/24/2016,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5732531,HDR,10/06/2016,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,11/09/2016 06:11:34 PM
5736917,HDR,10/22/2016,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,11/09/2016 06:11:34 PM
5725720,HDR,09/13/2016,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,11/09/2016 06:11:34 PM
5739955,HDR,11/02/2016,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5740073,HDR,11/02/2016,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5723023,HDR,09/01/2016,Incomplete,Not Applicable,Complete,Complete,Needed,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5720395,HDR,08/22/2016,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5703559,HDR,06/10/2016,Denied,Not Applicable,Complete,Complete,Needed,Needed,Complete,Not Applicable,11/09/2016 06:11:34 PM
5734867,HDR,10/15/2016,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5723394,HDR,09/02/2016,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Needed,Open items needed. E-mail newdriverapp@tlc.nyc.gov for more information,11/09/2016 06:11:34 PM
5737347,HDR,10/24/2016,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5725214,HDR,09/12/2016,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5736485,HDR,10/20/2016,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5704744,HDR,06/16/2016,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,11/09/2016 06:11:34 PM
5733964,HDR,10/12/2016,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5730768,HDR,10/01/2016,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5716276,HDR,08/07/2016,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5741173,HDR,11/07/2016,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5729387,HDR,09/27/2016,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,11/09/2016 06:11:34 PM
5736972,HDR,10/23/2016,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5741526,HDR,11/09/2016,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5720824,HDR,08/24/2016,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5729516,HDR,09/27/2016,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5734817,HDR,10/15/2016,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5726537,HDR,09/16/2016,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5705279,HDR,06/18/2016,Denied,Not Applicable,Needed,Needed,Needed,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5736577,HDR,10/21/2016,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Complete,Not Applicable,11/09/2016 06:11:34 PM
5732869,HDR,10/07/2016,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,11/09/2016 06:11:34 PM
5709363,HDR,07/09/2016,Under Review,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,11/09/2016 06:11:34 PM
5740737,HDR,11/04/2016,Incomplete,Not Applicable,Complete,Needed,Needed,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5726879,HDR,09/18/2016,Under Review,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,11/09/2016 06:11:34 PM
5727107,HDR,09/19/2016,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5724850,HDR,09/09/2016,Incomplete,Not Applicable,Complete,Complete,Complete,Complete,Complete,Open items needed. E-mail newdriverapp@tlc.nyc.gov for more information,11/09/2016 06:11:34 PM
5740519,HDR,11/04/2016,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5712771,HDR,07/25/2016,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5738741,HDR,10/29/2016,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5733134,HDR,10/10/2016,Incomplete,Not Applicable,Needed,Complete,Complete,Complete,Needed,Not Applicable,11/09/2016 06:11:34 PM
5736852,HDR,10/21/2016,Incomplete,Not Applicable,Complete,Needed,Needed,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5732077,HDR,10/05/2016,Under Review,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,11/09/2016 06:11:34 PM
5722215,HDR,08/29/2016,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,11/09/2016 06:11:34 PM
5714899,HDR,08/01/2016,Under Review,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,11/09/2016 06:11:34 PM
5720363,HDR,08/22/2016,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,11/09/2016 06:11:34 PM
5721945,HDR,08/29/2016,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Complete,Not Applicable,11/09/2016 06:11:34 PM
5709091,HDR,07/07/2016,Denied,Not Applicable,Needed,Needed,Needed,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5732372,HDR,10/06/2016,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,11/09/2016 06:11:34 PM
5736171,HDR,10/20/2016,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5724236,HDR,09/07/2016,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5733145,HDR,10/10/2016,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,11/09/2016 06:11:34 PM
5731550,HDR,10/04/2016,Under Review,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,11/09/2016 06:11:34 PM
5733323,HDR,10/11/2016,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,11/09/2016 06:11:34 PM
5716242,HDR,08/06/2016,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,11/09/2016 06:11:34 PM
5720351,HDR,08/22/2016,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5707961,HDR,07/01/2016,Denied,Not Applicable,Needed,Needed,Needed,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5727232,HDR,09/19/2016,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,11/09/2016 06:11:34 PM
5723542,HDR,09/02/2016,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,11/09/2016 06:11:34 PM
5738676,HDR,10/28/2016,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Complete,Not Applicable,11/09/2016 06:11:34 PM
5737651,HDR,10/25/2016,Incomplete,Not Applicable,Complete,Needed,Complete,Complete,Complete,Not Applicable,11/09/2016 06:11:34 PM
5709944,HDR,07/12/2016,Under Review,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,11/09/2016 06:11:34 PM
5726025,HDR,09/14/2016,Incomplete,Not Applicable,Complete,Complete,Needed,Needed,Complete,Not Applicable,11/09/2016 06:11:34 PM
5733389,HDR,10/11/2016,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,11/09/2016 06:11:34 PM
5722738,HDR,08/31/2016,Incomplete,Not Applicable,Complete,Needed,Needed,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5720788,HDR,08/23/2016,Under Review,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,11/09/2016 06:11:34 PM
5730923,HDR,10/02/2016,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,11/09/2016 06:11:34 PM
5710944,HDR,07/15/2016,Incomplete,Not Applicable,Complete,Needed,Needed,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5732267,HDR,10/06/2016,Under Review,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,11/09/2016 06:11:34 PM
5739685,HDR,11/01/2016,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5708658,HDR,07/06/2016,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Open items needed. E-mail newdriverapp@tlc.nyc.gov for more information,11/09/2016 06:11:34 PM
5740660,HDR,11/04/2016,Incomplete,Not Applicable,Complete,Needed,Needed,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5736206,HDR,10/20/2016,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Complete,Not Applicable,11/09/2016 06:11:34 PM
5735409,HDR,10/18/2016,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5725880,HDR,09/14/2016,Incomplete,Not Applicable,Complete,Complete,Complete,Complete,Needed,Not Applicable,11/09/2016 06:11:34 PM
5719099,HDR,08/17/2016,Incomplete,Not Applicable,Complete,Complete,Complete,Complete,Complete,Open items needed. E-mail newdriverapp@tlc.nyc.gov for more information,11/09/2016 06:11:34 PM
5740570,HDR,11/04/2016,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5731610,HDR,10/04/2016,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Complete,Not Applicable,11/09/2016 06:11:34 PM
5716249,HDR,08/06/2016,Incomplete,Not Applicable,Complete,Needed,Needed,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5737299,HDR,10/24/2016,Incomplete,Not Applicable,Complete,Needed,Complete,Complete,Complete,Not Applicable,11/09/2016 06:11:34 PM
5722807,HDR,08/31/2016,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Complete,Not Applicable,11/09/2016 06:11:34 PM
5727307,HDR,09/20/2016,Under Review,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,11/09/2016 06:11:34 PM
5738421,HDR,10/28/2016,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5731692,HDR,10/04/2016,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5735697,HDR,10/18/2016,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5722588,HDR,08/30/2016,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,11/09/2016 06:11:34 PM
5733244,HDR,10/11/2016,Incomplete,Not Applicable,Complete,Complete,Complete,Complete,Needed,Not Applicable,11/09/2016 06:11:34 PM
5708924,HDR,07/07/2016,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,11/09/2016 06:11:34 PM
5708912,HDR,07/07/2016,Denied,Not Applicable,Needed,Needed,Needed,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5737543,HDR,10/25/2016,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5738699,HDR,10/28/2016,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Not Applicable,11/09/2016 06:11:34 PM
5732843,HDR,10/07/2016,Under Review,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,11/09/2016 06:11:34 PM
5725302,HDR,09/12/2016,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,11/09/2016 06:11:34 PM
5725797,HDR,09/13/2016,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,11/09/2016 06:11:34 PM
5713353,HDR,07/26/2016,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,11/09/2016 06:11:34 PM
